# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Mar 12 18:57:23 MSK 2020 [seed=1584028601078]
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
87000	-31466.400844376854	161.44443397164662	-31627.8452783485	0.012352320148309687	0.07466967228956842	0.017955509574156543	31.31034188716862	0.29836521388442716	0.32170147031488255	0.12984600241914343	0.25008731338154666	1.0	1.0	-31627.8452783485	0.0	162.13016966625867
88000	-31468.23689683905	154.547931490112	-31622.784828329164	0.013277517233633815	0.08326942815093691	0.016707271533398058	37.95738817877253	0.3074872983632153	0.31252171301729104	0.13902575971673492	0.2409652289027585	1.0	1.0	-31622.784828329164	0.0	155.66710889590937
89000	-31454.558161737426	159.3806336310725	-31613.9387953685	0.011196303948468423	0.07365224122947808	0.014789808792772124	43.960419414862436	0.31198210531698056	0.3099707535652287	0.13902575971673492	0.23902138140105555	1.0	1.0	-31613.9387953685	0.0	160.77937343058736
90000	-31454.39522945608	159.2798784339628	-31613.67510789004	0.011530331742838542	0.07509636310541505	0.016518644647508646	38.36714772062528	0.30792900727499756	0.3099707535652287	0.13448436245303727	0.24761587670673618	1.0	1.0	-31613.67510789004	0.0	160.41659341788645
91000	-31459.99137664892	156.3463378184877	-31616.337714467405	0.011344283619312084	0.0775363305617802	0.017521993113769268	31.22815520564771	0.31449415852419565	0.3099707535652287	0.13660462037141663	0.23893046753915875	1.0	1.0	-31616.337714467405	0.0	157.00089611749712
92000	-31463.89118113169	157.10460541714875	-31620.99578654884	0.011672028341283027	0.0740907516437347	0.02061878628427625	44.722606475254324	0.31449415852419565	0.3099707535652287	0.12920845660609628	0.2463266313044791	1.0	1.0	-31620.99578654884	0.0	158.88351312186566
93000	-31465.0796002298	155.3656510785107	-31620.445251308312	0.011443770331877016	0.0771647245739091	0.019141266565146708	36.81640286111934	0.31239079995177416	0.30888436351052223	0.13468031933026484	0.24404451720743842	1.0	1.0	-31620.445251308312	0.0	156.53910969579266
94000	-31463.249058666664	157.39784006433325	-31620.646898730996	0.011914660450987824	0.07671112187705219	0.01520189640662043	35.792607398229386	0.31239079995177416	0.30554115033087237	0.13468031933026484	0.24738773038708833	1.0	1.0	-31620.646898730996	0.0	158.26588914963082
95000	-31449.168809477957	159.6338849131547	-31608.80269439111	0.012429440221458768	0.07529920390826908	0.020488328926750336	41.592280326625584	0.3155918939807528	0.30554115033087237	0.13468031933026484	0.24418663635810967	1.0	1.0	-31608.80269439111	0.0	161.20550798130455
96000	-31455.370302796437	160.71632512976288	-31616.0866279262	0.011354213524610416	0.07260931955913176	0.016261272932692385	36.304716995133994	0.3155918939807528	0.3111010240717225	0.13468031933026484	0.2386267626172595	1.0	1.0	-31616.0866279262	0.0	161.6894482150991
97000	-31453.845380855102	161.0779538205849	-31614.92333467569	0.01315501393882322	0.07695030559484961	0.014406469613385993	35.27273277007953	0.3097687920394979	0.3145964355189291	0.13468031933026484	0.2409544531113079	1.0	1.0	-31614.92333467569	0.0	161.85355964825555
98000	-31457.018574590173	162.68478273443418	-31619.703357324608	0.011476912437836218	0.07265101425306716	0.013269830278021214	35.27273277007953	0.31899470998204854	0.30739274459650023	0.13099351889307387	0.24261902652837705	1.0	1.0	-31619.703357324608	0.0	163.3782042360729
99000	-31453.07341179653	161.15710528819784	-31614.23051708473	0.01214518352594304	0.07543910611627316	0.017526795336449814	29.230804056134193	0.32069151726582695	0.30739274459650023	0.13099351889307387	0.24092221924459864	1.0	1.0	-31614.23051708473	0.0	161.64396569071485
100000	-31450.581601788428	165.31249287432436	-31615.89409466275	0.011293308212609793	0.06964924993308869	0.017370736083013465	33.24773304615306	0.32069151726582695	0.30739274459650023	0.13123908171431758	0.24067665642335492	1.0	1.0	-31615.89409466275	0.0	166.12021737518776
101000	-31459.911055531105	159.5042383833858	-31619.41529391449	0.012279356079501322	0.07759922032173847	0.01904958452480108	33.24773304615306	0.31877847643959223	0.30389884153668884	0.1366460256003637	0.24067665642335492	1.0	1.0	-31619.41529391449	0.0	160.4042212198225
102000	-31453.35934263943	159.4976182381072	-31612.856960877536	0.011528319892967645	0.07497784553466619	0.01814118598447201	37.353702806043586	0.3098026829554737	0.30979848428443674	0.1307463828526158	0.24965244990747343	1.0	1.0	-31612.856960877536	0.0	160.65613495344095
103000	-31450.669308287725	163.15276420766364	-31613.82207249539	0.011442121000749714	0.07185270233073714	0.015294738728852944	36.210488577655255	0.31154015182239725	0.30979848428443674	0.12963597074646996	0.24902539314669572	1.0	1.0	-31613.82207249539	0.0	164.05770198987597
104000	-31450.71815045946	161.04814489545285	-31611.76629535491	0.012577854305134934	0.07682738746234614	0.014960860739322018	42.526711979241696	0.31132370568475626	0.31001493042207773	0.12963597074646996	0.24902539314669572	1.0	1.0	-31611.76629535491	0.0	162.36651515626025
